id,name,taxa_kind_id_name,description,col_id,eol_id,Autore,"Inizio fioritura","Fine fioritura","Limite altitudinale inferiore","Limite altitudinale superiore","Ciclo biologico","Nome Italiano",Progressivo,Sinonimi,Diffusione
296,Guttiferae,Famiglia,"(per l'appartenenza a questa fam. di specie tropicali che danno gommoresine).",,,,,,,,,,,,
295,Cistaceae,Famiglia,"(dal nome del gen. mediterraneo <em>Cistus</em>, non rappresentato nella reg.)",1dc1736df64fd2757f71bf11948b3a5c,4457,,,,,,,,,,
294,Papaveraceae,Famiglia,"(dal gen. Papaver, proprio di questa fam.).",fbaa76b95c237f23ca11f61ea48db0a6,4348,,,,,,,,,,
293,Geraniaceae,Famiglia,"(da \'Geranium\', nome del gen. più ricco di specie di questa fam.).<br /><br />Merita un cenno la struttura del gineceo del fi. delle Geraniaceae. Esso è dato da un pistillo con ov. costituito di 5 parti (carpelli) ciascuna racchiudente un loculo. L'ov. coi suoi 5 carpelli è saldato a una colonna centrale, oltre la cui sommità sporgono gli stimmi liberi dei carpelli.<br />Il frutto, giunto a maturità, si scinde in 5 \'cocche\', (derivate dai 5 carpelli), che si staccano dall'asse, ciascuna appesa a una \'codetta\', la quale si incurva in fuori, talvolta anche arricciandosi, e le porta a lungo sospese (T. 21).<br />Le Geraniacee sono rappresentate nella flora spontanea della reg. soltanto da specie non ornamentali dei gen. <em>Geranium</em> ed <em>Erodium</em>. Alla stessa famiglia appartiene però anche il gen. esotico <em>Pelargonium</em>, del quale si coltivano ovunque nei giardini e nelle case, per il loro valore decorativo parecchie specie che per la massima parte passano proprio sotto il nome di Gerani.<br />Queste p. provengono dalla Terra del Capo, donde s'incominciò a introdurle in Europa oltre 2 sec. or sono. In conseguenza degli incroci operati dai giardinieri per ottenere nuove forme, quelle coltivate rappresentano spesso degli ibridi che derivano per la maggior parte dalle specie seguenti:<br /><em>Pelargonium zonale</em> Aiton, così denominato per un anello scuro, di cui è ornata la pagina sup. delle fg. coperte di brevi peli piuttosto rigidi;<br /><em>Pelargonium inquinans</em> Aiton, con fg. senza anello e coperte di peli morbidi;<br /><em>Pelargonium peltatum</em> Aiton, con f. ricadente e fg. peltate, cioè col picciolo inserito quasi nel mezzo della lamina;<br /><em>Pelargonium grandiflorum</em> Vill, con f. legnoso per lungo tratto, fg. profondam. lobate, quasi glabre e fi. grandi con pt. macchiati di scuro;<br /><em>Pelargonium radula</em> L'Herit. <em>Erba rosa</em> con f. alto fino a 1 m.: fg. assai odorose, divise fin presso la base in 3 lobi bipennatifidi a lacinie strette; fi. in gruppi di 4-5, coi 2 pt. sup. più lunghi, roseo-violacei;<br /><em>Pelargonium odoratissimum</em> Aiton. <em>Erba malva</em>. P. con più f. alti 2-4 dm.; fg. piccole (3-4 cm.). rotondeggianti, a base cordata, non lobate, ottusam. crenato-dentate: fi. piccoli (7-10 mm.), bianchi o rosei.",08d21979974e9431bc47885d56959108,285,,,,,,,,,,
292,Oxalidaceae,Famiglia,"(da \'Oxalis\', nome dell'unico gen. europeo appartenente a questa fam.)",4a851bb30f4273cd86d364fcfdae9ce2,4286,,,,,,,,,,
291,Linaceae,Famiglia,"(da Linum, nome dall'unico gen. della fam. esistente nella reg.).",425821c3fb2060b5de53078290a16aa6,4315,,,,,,,,,,
290,Drosera,Genere,"(dal gr. drosos = rugiada, per i peli glandolosi e brillanti, come goccioline, delle fg.).",2bf8f82357b1545e21b31da14a08b6b9,60629,L.,,,,,,,,,
289,"Parnassia palustris",Specie,"(dal monte Parnaso, perché p. che cresce sui monti).<br /><br />F. alto fino a 4 dm.; fg. basali lungam. picciolate, ovato-cordate, con nervature arcuate, convergenti verso la parte sup. della lamina; 1 sola fg caulina abbracciante il f. C. in luoghi erbosi, umidi   o torbosi, dal piano fin oltre i 2000 m.",d4331868fe616c13bbe64475699e8010,583376,L.,Giugno,Agosto,,,,Parnassia,407,,
288,Caryophyllaceae,Famiglia,"(da \'Caryophyllus\', nome della p. appartenente alle Mirtacee che produce i chiodi di garofano).",75178e8b52be331673f480a7b25f92df,,,,,,,,,,,
287,"Lythrum salicaria",Specie,"(dal gr. lythron — sangue, per il colore dei fi.).<br /><br />F. eretto (3-20 dm.); fg. opposte o verticillate, lanceolate, acute; fi. piuttosto grandi, in falsi verticilli alla loro volta riuniti in un racemo terminale spiciforme; cal. con 12 denti, di cui i 6 esterni lesiniformi, lunghi il doppio degli interni triangolari; pt. 6, porporini. C. nei fossi, nelle acque basse presso le sponde di stagni e laghi e in prati paludosi.<br /><br />Confrontando tra loro fi. di Salcerella provenienti da diversi individui, si può notare che lo stilo presenta 3 differenti lunghezze; si distinguono cioè: fi. a stilo breve, mediocrem. lungo e molto lungo. Anche gli st. hanno differente lunghezza in fi. di individui diversi, e precisarli, nei fi. a stilo breve; gli st. sono tutti più lunghi dello stilo; in quelli a stilo mediocre sono metà più lunghi e metà più brevi dello stesso, e in quelli a stilo Lungo sono tutti più brevi del medesimo.<br />Tali differenze di lunghezza tra st. e pistilli dello stesso fi. e di fi. di individui diversi, che si riscontra del resto anche in fi. di alcune specie di Primole hanno l' per effetto di favorire l'impollinazione incrociata. Si può anzi ritenere che quest'ultima deve costituire la regola nei fi. della Salcerella, perché impollinando artificialm. uno stimma con polline della stessa p. o, peggio, dello stesso fi., non si ottiene che una scarsa produzione di semi deboli e imperfetti.<br /><br />Segnalato una sola volta nel sec. scorso in fossi asciutti lungo la strada da Cornaiano ai Laghi di Monticolo, presso Bolzano: L. hyssopifolia L.P. (1) con f. alto da 5-60 cm., fg. di solito alterne, le mediane lineari-lanceolate; fi. piccoli, rosei, per lo più solitari nelle ascelle delle fg.; E.",84d1e64cd8ff59c86a556dabad97b448,583139,L.,Giugno,Agosto,0,1000,,Salcerella,553,,
286,Pirolaceae,Famiglia,"(dal gen. Pirola)",,52456443,,,,,,,,,,
284,"Ruta graveolens",Specie,"nome della p. presso i Romani<br /><br />P. alta fino a 1 m., lignificata in basso, ramosa; fg. glauche; bi-tripennatosette, a lacinie variam. foggiate, ottuse; fi. in corimbi; fr. una capsula. In luoghi caldi e sassosi, nei vigneti, presso il piano e nella zona collinare in Val d'Adige fino a Merano, nella bassa Valle del Sarca, ma pure a Stenico; verso Nord fino a Bressanone; ad oriente dell'Adige indicata soltanto di Borgo (Ambrosi). Qui e lì coltivata negli orti<br />La Ruta ha goduto in passato gran fama come p. medicinale contro le più svariate malattie (raffreddori, mali d'occhi e d'orecchi, vermi intestinali ecc.) e la sua rinomanza si mantiene in parte tuttora presso il popolo. La medicina propriam. detta invece l'ha quasi abbandonata, anche in considerazione dei molteplici disturbi che il suo uso spesso produce.",cc95ab9e767a1441ed1fb59f9d553562,581906,L.,Marzo,Agosto,,,,Ruta,505,,
283,Cruciferae,Famiglia,"(dal lat. crux = croce, per la disposizione incrociata dei pt.).<br /><br />Le Crocifere: costituiscono una ricca famiglia naturale, le cui specie rivelano la stretta parentela tra loro esistente nella uniformità di struttura dei loro fi. Questi constano di un cal. di 4 sp.; di una cor. di 4 pt. disposti a croce; di 6 st. (ram. 4 o 2), dei quali 4 più lunghi e 2 più brevi, e di un pistillo con ov. supero (T. 19, fig. 1-7). Il fr. è una siliqua (T. 19, fig. 3-5) quasi sempre divisa longitudinalm. in 2 logge da un setto, ai cui margini sono disposti i semi, e spesso percorsa alla superficie da nervature rilevate. Benché il tipo de] fr, sia sempre il medesimo, la sua forma esterna e il rapporto fra la sua lunghezza e la larghezza sono assai vari, come varia è pure la larghezza del setto, il quale può essere teso u he] senso del maggior diametro trasversale del fr. o nel senso di quello minore (T. 19, fig. 6 e 7).<br /><br />Le Crocifere rappresentano una fam. assai importante dal punto di vista economico, perché ad essa appartengono numerose specie largam. coltivate sia per il loro valore alimentare, per l'uomo (Cavolo, Rapa, Ramolaccio, ecc.) e per gli animali domestici (Navone), che ornamentale (Violacciocca bianca e gialla. Lunaria, lberis ecc.).",12729bb9e290a4c0dbe91734d5db76c3,4219,,,,,,,,,,
282,"Peplis portula",Specie,"(dal gr. peplos, nome di una specie di <em>Portulaca</em> (cfr. pag. 289).<br /><br />P. annua di luoghi paludosi, con fg. opposte (le sup.) o sparse, obovato-cuneate o spatolate, lunghe fino a 2 cm.; fi. ascellari, solitari; cai. con 12 denti. Indicata, anche per la sua piccolezza (5-20 cm.), di un numero limitato di località della reg., la maggior parte situate nel circondario di Bolzano.",d859e5086b91303bcd8f3fbf9f103697,49899070,L.,Aprile,Novembre,0,1900,,,552,,
281,"Epimedium alpinum",Specie,"(nome di una p. in Dioscoride).<br /><br />F. alto fino a 3 dm., con una sola fg. biternata, a foglioline ovali, obliquam. cuoriformi alla base, (asimmetriche), seghettate; fi. piccoli (1 cm.), sp. rossi, in 2 verticilli; pt. gialli. Nei boschi cedui del Tr. merid. fino a ca 1000 m ; lungo la vecchia strada del Brocon a 1250 m. (D); P.",3856c672e534b7d3a1901db76c95a62d,5515919,L.,Marzo,Maggio,,,,,,,
280,Lobeliaceae,Famiglia,,,,,,,,,,,,,
279,Sambucus,Genere,,,,,,,,,,,,,
277,Rubiaceae,Famiglia,,,,,,,,,,,,,
276,Vaccinium,Genere,"(il nome, per p, di questo gen., ricorre già in Virgilio).",7c86c20841a8eb0d598b4754e887c68b,39882409,L.,,,,,,,,,
275,Valerianaceae,Famiglia,,,,,,,,,,,,,
274,Hyoscyamus,Genere,,,,,,,,,,,,,
273,Verbascum,Genere,"(alterazione di \'barbascum\' = barba, per la pilosità di queste p.).<br /><br />Le diverse specie di Verbascum sono p. biennali, alte da pochi dm., ad oltre 1 m.; soltanto <em>V. blattaria</em> e <em>V. thapsus</em> possono essere anche annuae e <em>V. nigrum</em> anche perenne.<br /><br />I fi. di Verbasco in genere e specialm. quelli delle 3 ultime specie contengono tenui quantità di mucillagine e vengono perciò raccolti e disseccati, per preparare una bevanda che, filtrata, agisce come emolliente ed espettorante nulle affezioni catarrali delle vie respiratorie.",63ab185df8e19e311b58e3263d1b38a4,60976,L.,,,,,,,,,
272,Pinguicula,Genere,"(dal lat. pinguis = grasso, per le fg. carnosette)<br />Le Pinguìcole sono, come le <em>Drosere</em> e le <em>Utricularie</em>, p. insettivore, cioè provviste di organi atti a catturare e digerire piccoli insetti, dai quali esse ricavano sostanze proteiche. Le fg. delle rosette delle Pinguicole portano sulla pagina sup., specialm. in prossimità dei margini, un gran numero di glandolette (ca. 25.000 per cm²), parte delle quali secernono una sostanza vischiosa, parte un succo che agisce sulle carni in modo analogo al nostro succo gastrico, decomponendole, Se un insettuzzo attirato dal luccichio delle glandole si posa su una fg. vi rimane appiccicato come un uccelletto alla pania e un po' alla volta viene anche avviluppato dalla fg., che, stimolata dal contatto coll'animale, si arrotola al margine, rinchiudendo la vittima come in un tubo, entro il quale le glandole della seconda specie fanno uscire il loro succo digerente. In capo a 1-3 giorni tutte le parti digeribili della preda sono assorbite e la fg. distende nuovam. la sua lamina, pronta a una nuova cattura.",f98b6d2069ffb40d577112ac3915eebe,60117,L.,,,,,,,,,
271,Veronica,Genere,"(forse da \'vera\' e \'unica\' con riferimento alle supposte proprietà medicinali di qualche specie, oppure dedicata a S. Veronica).",f479d515b908e1c871ae638735b61028,,L.,,,,,,,,,
269,Asclepiadaceae,Famiglia,"(dal gen. <em>Asclepias</em>).<br />Le Asclepiadaceae posseggano alla fauce della cor. 5 appendici degli st. variam. foggiate e disposte a stella, le quali formano una specie di corona intorno alla parte sup. dello stilo.",,49333128,,,,,,,,,,
268,Polemoniaceae,Famiglia,"(dal gen. <em>Polemonium</em>).",9ae6247f8992041c2770be9c18010de7,4436,,,,,,,,,,
267,Solanaceae,Famiglia,"(denominata dal gen. <em>Solanum</em>).",04b7c27895e1440bcfb4f94c78025d85,4437,,,,,,,,,,
266,Gentianaceae,Famiglia,"(dal gen. Gentiana, ch'è il più ricco di specie).",baed5d4269c0983736112b96ef4e29b2,4282,,,,,,,,,,
265,Convolvulaceae,Famiglia,"(dal gen. <em>Convolvulus</em>)<br /><br />Tutte le convolvulaceae descritte più sotto, tranne <em>Convolvulus cantabrica</em>, hanno f. volubile.",88cf9be8f08c61e6577cbe7d23141d40,4431,,,,,,,,,,
264,Primulaceae,Famiglia,"(dal gen. <em>Primula</em>).",2f2a5e0b20218a28b876143b0233b8eb,4367,,,,,,,,,,
263,Borraginaceae,Famiglia,"(denominata dal gen. <em>Borrago</em>).",aad64a79379a611cf3f368c57bcaa6f6,4301,,,,,,,,,,
262,Plantaginaceae,Famiglia,,,,,,,,,,,,,
261,"Andromeda polifolia",Specie,"(da Andromeda, la bellissima figlia del re etiopico Cefeo e di Cassiopea).<br /><br />P. alta 1-4 dm., con f. prostrato e rami ascendenti; fg. lineari-lanceolate, verdi-scure e lucenti di sopra, lauche di sotto; fi. penduli su lunghi peduncoli; fr. una capsula. Fra gli sfagni (muschi) delle torbiere e su prati paludosi; rara.",859a6e16d5c8bbd5ec08e341b941865a,583717,L.,Giugno,Agosto,1000,2200,,,,,
260,"Montia rivularis",Specie,"(dedicata a Giuseppe Monti, botanico bolognese del sec. XVIII).<br /><br />P. con f. prostrato o galleggiante; fg. opposte, bislunghe, ottuse, carnosette; fr. aprentesi con 3 valve; semi lucidi; 3-5. Assai più diffusa e freq. nell'A.A. che nel Tr., per il quale non è indicata di località situate a sud del parallelo di Trento.<br /><br />A Spinges e Castel Firmiano (A.A.) rinvenuta anche: M. minor Gmel. P. (1), alta fino a 10 cm.; fg. verdi-giallastre, le inf. oblungo-spatolate, le sup. lineari; semi quasi opachi, tubercolato-rugosi. In luoghi umidi e sabbiosi, nei fossi; P.",507d06675ba811f2a73eb4702b5193d3,,Gmel.,Giugno,Agosto,,,,,,,
259,"Trientalis europaea",Specie,"(origine del nome incerta).<br /><br />P. con stoloni sotterranei; f. delicato, alto 10-25 cm.; fg. inf. assai piccole, le successive molto grandi, tra loro avvicinate a rosetta, obovato-lanceolate; fi. per lo più 1-2, lungam. peduncolati; sp., pt. e stami per lo più 7.<br />In boschi di Picea, specialm. su legno marcescente e tra muschi e mirtilli. Rara in Val Venosta (Malga di Tarces), Val S. Valentino, Valle Sarentina e Val di Fassa. Elemento artico che raggiunge nelle Alpi il suo limite merid.",b71d40d10e0ad71331d7e63649406621,52373243,L.,Marzo,Agosto,700,1900,,,626,,
257,Euphorbiaceae,Famiglia,"(dal gen. <em>Euphorbia</em>, ch'è il più ricco di specie in questa fam.).",73427651f55cbd9a1183caec2ef3176a,4198,,,,,,,,,,
256,Campanulaceae,Famiglia,,,,,,,,,,,,,
255,Umbelliferae,Famiglia,"(dal lat. umbella = ombrella).<br />La principale caratteristica esteriore di questa famiglia, le cui specie sono diffuse soprattutto nelle regioni temperate dell'emisfero boreale, è data dal tipo dell'infiorescenza, ch'è sempre un'ombrella, semplice o composta, tranne nel gen. <em>Eryngium</em>, nel quale è a capolino.<br />Al punto di origine dei raggi dell'ombrella, come anche in quello dei raggi delle ombrellette, se l'infiorescenza è composta, si trovano assai spesso alcune (1-più) \'brattee\' che costituiscono l'\'involucro\' dell'ombrella, rispettivamente alcune \'bratteole\', che formano l'\'involucretto\' delle ombrelle.<br />I fi., per lo più ermafroditi, sono regolri (a simmetria raggiata) e constano di un cal. di 5 sp. assai poco sviluppati o nulli; di una cor. di 5 st. e di 1 pt., spesso con apice incurvato verso il centro del fi.; di 5 st. e di un pistillo con ov. infero biloculare e 2 stili terminanti in stimmi a capocchia (T. 24, fig. 1).<br />Il fr. è secco e formato di 2 acheni (diachenio), che alla maturità si separano, rimanendo però sospesi a un filamento intero o bifido, detto \'carpoforo\' (T. 24. fig. 2). Visto dal di sopra, o meglio in sezione trasversale, il fr. (i cui acheni naturalm. non si siano acora separati) può essere a contorno circolare o poligonale (T.24, fig. 4-5), o compresso lateralm., così  che la faccia, colla quale i 2 acheni sono a contatto è più stretta del massimo diametro trasversale del fr. (T. 24, fig. 4-6), o compresso nel dorso, nel qual caso la faccia di contatto degia acheni corrisponde al massimo diametro trasversale del fr. (T. 24, fig. 5).<br />La superficie del fr. può essere glabra o coperta di peli o di aculei e, tanto nell'uno che nell'altro caso, è per lo più percorsa da \'coste\' longitudinali ± prominenti e non di raro alate (T. 24, fig. 6).<br />Moltre Ombrellifere sono aromatiche per un contenuto di olii essenziali; non poche trovano impiego nella preparazione delle vivande o in medicina (Anice, Sedano, Prezzemolo, Angelica ecc.); parecchie poi sono velenose (p. e. la Cicuta), anche fra quelle usate a scopo curativo.<br /><em>Per un più facile e sicura classifcazione fa d'uopo raccogliere non solo esemplari con fi., ma anche maturi o in via di maturazione abbastanza avanzata.</em>",25de583791577526fa6112aba66f51cc,4200,,,,,,,,,,
254,Adoxa,Genere,,,,,,,,,,,,,
253,Dipsacaceae,Famiglia,,,,,,,,,,,,,
252,Globulariaceae,Famiglia,,,,,,,,,,,,,
251,Plumbaginaceae,Famiglia,"(denominata dal gen. Plumbago, mancante nella nostra reg.).",7a3747b7818e16d79913cb9c1ebfdb90,4356,,,,,,,,,,
250,Compositae,Famiglia,,,,,,,,,,,,,
249,Sparganiaceae,Famiglia,"(dal gen. Sparganium).",,49308765,,,,,,,,,,
248,Araceae,Famiglia,"(dal gen. Arum).",dc13ecf09c18ee1eb66963469b9c8193,8191,,,,,,,,,,
247,Typhaceae,Famiglia,"(dall'unico gen. Typha).",6d55aefffa2cb553f22f0758507be694,8178,,,,,,,,,,
246,"Aspidistra elatior",Specie,"<div>(dal gr. aspis = scudo e \'astrum\' = stella, per lo stimma fatto a scudo).</div><div><br />Fi. spuntanti a fior di terra, giallo-brunicci, internam. rossicci, con stimma violaceo. P. da stanza originaria del Giappone; fiorisce di rado.</div>",92412c47b50cf5cc18bfce46b1054b7e,991233,Bl.,,,,,,,,,
245,"Agave americana",Specie,"(dal gr. àgauos = magnifico).<br /><br />P. ornamentale di origine messicana. Nella nostra reg. abbisogna generalm. di ricovero invernale. I fi. giallicci e di odore sgradevole formano un'enorme pannocchia alta parecchi m., ma la p. fiorisce assai di rado.",37d44ce2be8434571a7400aeb05f081b,1083826,L.,,,,,,Agave,,,
244,Cannaceae,Famiglia,"(denominata dal gen. Canna).",0e76434012e4abb8a82e47cdfc2ff170,8202,,,,,,,,,,
243,Ranunculaceae,Famiglia,"(dal gen. <em>Ranunculus</em>, che in questa fam. è il più ricco di specie).",1a7fe0042780816d793d0c47fbabad93,4377,,,,,,,,,,
242,Utricularia,Genere,"(dal lat. utriculus= piccolo otre, per le vescichette portate dalle fg.).<br />Le Utricularie portano sulle parti sommerse delle vescichette (otricelli) della grandezza di 1-2 mm., che rappresentano delle lacinie fogliari trasformate. Ogni otricello è provvisto di un'apertura, contro la quale si appoggia una laminetta, che sotto una pressione, anche leggera, proveniente dall'esterno si apre come una valvola verso l'interno e sì richiude appena cessi la pressione che l'ha scostata. Animaletti acquatici minuti (per lo più piccoli crostacei), che cercano forse rifugio entro gli otricelli, ne aprono sovente la porticina ed ecco che essa si chiude tosto dietro a loro e li fa prigionieri condannati a morte, perchè la parete interna delle vescicole e tappezzata di glandolette secernenti delle sostanze che uccidono e decompongono la preda, trasformandola in ottimo nutrimento per la p. insidiosa.",9adea88248703e772df0925bec4e6a07,59012,L.,,,,,,,,,
241,Halorrhagidaceae,Famiglia,"(dal gen. <em>Halorrhagis</em>, proprio dell'emisfero australe)",3dc6de6b1873fa685b3fbeceb34136f3,4290,,,,,,,,,,
240,Ceratophyllaceae,Famiglia,"(dal gen. Ceratophyllum, appartenente a questa fam.).",5915ee268994d471338c0202a0988776,4343,,,,,,,,,,
239,Callitrichaceae,Famiglia,"(dal gen. Callitriche).",,52446749,,,,,,,,,,
238,Najadaceae,Famiglia,"(dal gen. Najas) NAJAS L. (dalle \'Naiadi\', ninfe abitatrici delle sorgenti)",,,,,,,,,,,,
237,Potamogetonaceae,Famiglia,"(dal gen. Potamogeton).",8627ac081cecd0d80442f9fc41595383,5762,,,,,,,,,,
236,Polygonaceae,Famiglia,"(dal gen. Polygonum, appartenente a questa fam.).<br /><br />Tutte le Poligonacee hanno la caratteristica di possedere ad ogni nodo una breve e delicata guaina membranacea abbracciante il f., detta \'ochrea\'.",bd16181cbed5e7b2ba30f8661479324e,4364,,,,,,,,,,
235,"Zannichellia palustris",Specie,"(dedicata a Gian Girolamo Zannichelli, farmacista e botanico veneziano 1662 - 1729)<br /><br />P. completane sommersa, con f. debole, in gran parte strisciante, lungo fino a 5 dm.; fg. lineari-filiformi, per lo più ternate (a 3 a 3); fi. unisessuali, i maschili insieme ai femminili, i primi ridotti ai soli st., per cui i gruppi di fi. dei 2 sessi simulano un unico fi. bisessuale; fr. riuniti a mo' di ombrellette ascellari. In acque stagnanti o lente.",5dff195f7cc1a8d14c674feb15c5217f,1116008,L.,Marzo,Agosto,0,700,,,40,,
234,Hippuridaceae,Famiglia,"(dal gen. <em>Hippuris</em>).",,52472057,,,,,,,,,,
233,"Helodea canadensis",Specie,"<div>(dal gr. hèlos = palude, essendo p. acquatica).<br /><br /></div><div>F. natanti, sottili e fragili, ma lunghi anche qualche m., ramificati; p. dioica; non osservati in Europa fi. maschili, per cui la p. finora si è riprodotta agamicam. per frammentazione dei f. Rinvenuta anche \' recentem, nel Garda, presso la sponda, tra Riva e Torbole (G. Buffa), nonché nel Lago della Serraia di Pine (M. Gerola); scomparsa invece a Trento per inquinamento dell'aqqua dal canale sulla sinistra dell'Adige a valle del ponte di S. Lorenzo.</div><div>P., come dice il nome, originaria dell'America Sett. Introdotta nel 1867 nell'Orto botanico di Padova, si è largam. diffusa nella pianura. Nel Trentino fu quasi sicuram. trasportata da uccelli acquatici, che abbandonarono nelle acque frammenti del f. impigliati nel piumaggio.</div>",5c4c2bfb2ce988cfff7da274b0f3a716,1089138,Rich.,,,,,,,,,
232,"Aldrovanda vesiculosa",Specie,"Dedicata a Ulisse Aldrovandi, rinomato botanico dello studio bolognese, (dedicata vissuto dal 1522 al 1605).<br /><br />Ripetutam. rinvenuta copiosa alla metà del secolo scorso dentro fosse con acqua ferma e nei canneti della vasta arca paludosa a nord di Salorno, e una volta anche a Castel Firmiano in acquitrini non lungi dall'Adige. F.. Per effetto degli estesi lavori di bonifica eseguiti da quel tempo e tuttora in corso, recenti ricerche della specie in ambedue le plaghe sono riuscite infruttuose, ciò che non esclude tuttavia che in qualche acquitrino essa persista tuttora. Come le specie del gen. <em>Drosera</em>, anche questa p. è \'carnivora\'. Le sue fg. costituiscono delle vere trappole, nelle quali essa cattura, per lo più minuscoli crostacei delle acque dolci o larve di zanzare. Munite lungo una zona marginale delle lamine di glandolo secernenti una sostanza mucillagginosa, che sembra servire di esca agli animalucci, esse portano ai lati della nervatura mediana dei peli irritabili e un gran numero di glandolette secernenti dei succhi con proprietà digerenti. Se un animaletto viene a contatto coi peli, la fg. reagisce piegando l'una contro l'altra la metà destra e sinistra della lamina e imprigionando la vittima. 1 tessuti di questa vengono quindi decomposti e liquefatti dai succhi delle glandolo e in tal stato successivam. assorbiti, come nelle Drosere.",38160fa1a1c28863ee986cb76b1a9a0a,2886782,Monti.,,,,,,,,,
231,Hydrocharitaceae,Famiglia,"(dal gr. hydor = acqua e \'charis\' = leggiadria, bellezza, cioè ornamento dell'acqua).",480b045b8c03caf0bce78a2088ba6fb8,4182,,,,,,,,,,
230,Nymphaeaceae,Famiglia,"(dal gen. Nymphaea, proprio di questa fam.).<br />Le Nymphaeaceae sono p. acquatiche, provvedute di rizoma robusto, dal quale si elevano, portati da lunghissimi peduncoli e piccioli flessibili, i fi. e le fg. Le lamine di queste sono, come i loro piccioli, ricche di cavità piene d'aria, che permettono loro di galleggiare sull'acqua, mentre la loro consistenza coriacea le assicura da lacerazioni. A questi adattamenti alla vita acquatica sono da aggiungersi: la presenza di stomi soltanto sulla pagina sup. delle fg. e il possesso da parte dei semi di uno strato mucillagginoso, pieno di bollicine d'aria che li fa galleggiare per qualche tempo. Un po' alla volta però la mucillaggione s'imbeve d'acqua e si gonfia, l'aria sfugge e i semi calano a fondo, dove germinano.",78413277a1fe1b67bb1249218ef0068f,4345,,,,,,,,,,
229,Lemnaceae,Famiglia,"(dal gen. Lemna)<br /><br />In questa fam. ogni p. è ridotta a una iaminetta. sotto la quid e pendono nell'acqua 1-più sottili radici. Ogni laminetta ne produce un'altra e questa un'altra ancora che poi si staccano l'una dall'altra diventando nutivi individui. Più laminette unite in colonia simulano prima del distacco un'unica pianticella. Questa forma di moltiplicazione (vegetativa) prevale di gran lunga su quella sessuale per mezzo dei fi., i quali sono semplicissimi e microscopici.",,52369615,,,,,,,,,,
228,"Fraxinus ornus",Specie,"Elemento costante, insieme a Querce, alla Carpinella, all'Olmo campestre, all'Acero campestre, al Nocciolo e ad alcune altre latifoglie, dei boschi cedui dei colli e fin verso i 900 m.; si rinviene però anche a maggiore altitudine (fin verso i 1400 m).",379110d6ed2ff0583c3fa75bc8658688,483953,L.,Marzo,Maggio,,,,"Orno, Orniello",631,,
227,"Celtis australis",Specie,"(nome usato da Plinio per un albero di origine africana).<br /><br /><div>Albero raggiungente su buon terreno dimensioni rilevantissime (altezza anche di oltre 20 m.); corteccia grigia e liscia; fg. un po' scabre di sopra e mollem. pubescenti di sotto; stimmi grossi e divaricati. In località calde e asciutte; dal piano fin poco oltre i 1000 m. e verso Nord non oltre Bressanone.</div><div><br />È specie di tipo mediterraneo, con legno pesante, tenace, elastico, impiegato per lavori al tornio e, fino al predominio degli automezzi, per la fabbricazione dei manichi delle fruste (di questi, fino a un recente passato, un'industria fiorente a Taio in Valle di Non, ma al presente occupante un numero esiguo di operai).</div>",d9637d9352e4a15d35fa69ec40fe5776,591115,L.,Marzo,Aprile,,,,"Bagolaro, Arcidiavolo",,,
226,"Pistacia terebinthus",Specie,"(dal gr. pistakìa, nome del fr. della Pistacia vera, propria della Siria, ma coltivata anche in Sicilia).<br /><br />Arbusto o arboscello alto fino a 5 m.; fi. piccoli, unisessuali, (la p. è dioica), senza cor., riuniti in pannocchie; fr. una piccola drupa ovoidale, rosso-scura a maturità. Su pendii sassosi e soleggiati in Val d'Adige fin verso gli 800 m. ed a N. fino a Bolzano; nonché nella bassa Valle del Sarca.<br /><br />Il Terebinto fornisce la trementina di Cipro, di odore gradevole ed aromatico, che costituisce uno stimolante degli organi respiratori. Le fg. e i germogli del Terebinto portano spessissimo delle \'galle\', i somiglianti a delle corna lunghe parecchi cm., prodotte da un afide (<em>Pemphigus cornicularius</em>).",314654cf8ea8b8d3a709432a06e5b39d,396429,L.,Marzo,Maggio,,,,Terebinto,520,,
225,"Acer negundo",Specie,"Albero ornamentale, adatto specialm. per ombreggiare viali; originario dell'America sett.",90203e29e2f59e5754167f89b9eba3cc,583069,L.,Marzo,Aprile,,,,"Acero di Virginia",,,
224,"Fraxinus excelsior",Specie,"Nei boschi misti di latifoglie e conifere; sovente coltivato come p. ornamentale (Folgaria, Cavareno, Tesino, Montagnaga); a Trento (Via Travai) un bellissimo esemplare della var. oxycarpa Willd.",46dc033603014ae18db6f9bd26d79ef2,595387,L.,Marzo,Maggio,700,1000,,Frassino,630,,
223,Salicaceae,Famiglia,"(dal gen. Salix, appartenente a questa fam.)",9d60628cde8a115d0645d8b20421fdcf,4400,,,,,,,,,,
